player_id,team_id,index,gp,goals,assists,powerPlayGoals,powerPlayAssists,shortHandedGoals,shortHandedAssists,shots,blocked,timeOnIce,fantasy_points,type,season,firstName,lastName,nationality,birthCity,primaryPosition,birthDate,birthStateProvince,height,height_cm,weight,shootsCatches,BirthYear,currentyear,age,franchiseId,shortName,teamName,abbreviation
8475181,2,1641023,60,3,18,1,3,0,0,72,72.0,76004,412.4000000000001,R,20192020,Nick,Leddy,USA,Eden Prairie,D,1991-03-20 00:00:00,MN,"6' 0""",182.88,204.0,L,1991,2019,28,22,NY Islanders,Islanders,NYI
8475184,3,1570138,63,24,21,9,4,0,0,156,42.0,65204,779.3000000000001,R,20192020,Chris,Kreider,USA,Boxford,LW,1991-04-30 01:00:00,MA,"6' 3""",190.5,224.0,L,1991,2019,28,10,NY Rangers,Rangers,NYR
8475186,6,145475,24,2,1,0,0,0,0,33,27.0,23822,128.0,R,20192020,John,Moore,USA,Winnetka,D,1990-11-19 00:00:00,IL,"6' 2""",187.96,210.0,L,1990,2019,29,6,Boston,Bruins,BOS
8475188,54,992589,74,2,8,0,0,1,0,76,140.0,88795,435.5999999999999,R,20192020,Brayden,McNabb,CAN,Davidson,D,1991-01-21 00:00:00,SK,"6' 4""",193.04,212.0,L,1991,2019,28,38,Vegas,Golden Knights,VGK
8475191,54,992770,74,27,29,3,3,2,2,173,30.0,79360,891.8000000000001,R,20192020,Reilly,Smith,CAN,Toronto,RW,1991-04-01 01:00:00,ON,"6' 0""",182.88,185.0,L,1991,2019,28,38,Vegas,Golden Knights,VGK
8475193,8,1777978,68,22,39,8,6,0,0,162,24.0,66480,880.6000000000001,R,20192020,Tomas,Tatar,SVK,Ilava,LW,1990-12-01 00:00:00,,"5' 10""",177.8,185.0,L,1990,2019,29,1,Montreal,Canadiens,MTL
8475197,10,2183094,70,5,34,1,11,0,0,169,76.0,91885,730.0000000000001,R,20192020,Tyson,Barrie,CAN,Victoria,D,1991-07-26 01:00:00,BC,"5' 10""",177.8,190.0,R,1991,2019,28,5,Toronto,Maple Leafs,TOR
8475200,15,1698653,72,4,24,1,5,0,1,111,88.0,96675,563.4000000000001,R,20192020,Dmitry,Orlov,RUS,Novokuznetsk,D,1991-07-23 01:00:00,,"5' 11""",180.34,212.0,L,1991,2019,28,24,Washington,Capitals,WSH
8475204,54,211301,16,0,2,0,0,0,0,24,5.0,12062,62.40000000000001,R,20192020,Brandon,Pirri,CAN,Toronto,RW,1991-04-10 01:00:00,ON,"6' 0""",182.88,186.0,L,1991,2019,28,38,Vegas,Golden Knights,VGK
8475208,5,274861,28,1,7,0,1,1,0,35,35.0,35373,182.49999999999997,R,20192020,Brian,Dumoulin,USA,Biddeford,D,1991-09-06 01:00:00,ME,"6' 4""",193.04,207.0,L,1991,2019,28,17,Pittsburgh,Penguins,PIT
8475209,15,1465943,62,10,13,0,0,0,0,68,21.0,42353,366.4,R,20192020,Richard,Panik,SVK,Martin,RW,1991-02-07 00:00:00,,"6' 1""",185.42,208.0,L,1991,2019,28,24,Washington,Capitals,WSH
8475218,18,2205916,68,8,25,0,5,1,1,154,100.0,95363,708.9000000000001,R,20192020,Mattias,Ekholm,SWE,Borlange,D,1990-05-24 01:00:00,,"6' 4""",193.04,215.0,L,1990,2019,29,34,Nashville,Predators,NSH
8475220,30,636091,59,11,14,0,0,0,0,86,36.0,51636,439.20000000000016,R,20192020,Marcus,Foligno,CAN,Buffalo,LW,1991-08-10 01:00:00,NY,"6' 3""",190.5,232.0,L,1991,2019,28,37,Minnesota,Wild,MIN
8475222,1,1590606,47,5,18,1,9,0,1,95,80.0,61336,491.00000000000006,R,20192020,Sami,Vatanen,FIN,Jyväskylä,D,1991-06-03 01:00:00,,"5' 10""",177.8,185.0,R,1991,2019,28,23,New Jersey,Devils,NJD
8475224,9,46158,3,0,0,0,0,0,0,2,1.0,886,4.800000000000001,R,20192020,Jordan,Szwarz,CAN,Burlington,RW,1991-05-14 01:00:00,ON,"5' 11""",180.34,200.0,R,1991,2019,28,30,Ottawa,Senators,OTT
8475225,18,2238884,69,18,13,4,3,0,0,184,19.0,55578,648.3000000000002,R,20192020,Craig,Smith,USA,Madison,RW,1989-09-05 01:00:00,WI,"6' 1""",185.42,208.0,R,1989,2019,30,34,Nashville,Predators,NSH
8475231,2,1320183,48,10,4,0,0,3,2,67,39.0,41166,331.59999999999997,R,20192020,Casey,Cizikas,CAN,Toronto,C,1991-02-27 00:00:00,ON,"5' 11""",180.34,200.0,L,1991,2019,28,22,NY Islanders,Islanders,NYI
8475233,29,218685,68,0,11,0,2,0,0,97,163.0,84397,505.00000000000006,R,20192020,David,Savard,CAN,St. Hyacinthe,D,1990-10-22 01:00:00,QC,"6' 2""",187.96,227.0,R,1990,2019,29,36,Columbus,Blue Jackets,CBJ
8475235,24,1239497,59,7,6,0,0,0,0,64,32.0,34613,285.5999999999999,R,20192020,Nicolas,Deslauriers,CAN,LaSalle,LW,1991-02-22 00:00:00,QC,"6' 1""",185.42,215.0,L,1991,2019,28,32,Anaheim,Ducks,ANA
8475236,52,9460,8,1,4,0,0,0,0,8,2.0,6805,60.0,R,20192020,Cody,Eakin,CAN,Winnipeg,C,1991-05-24 01:00:00,MB,"6' 0""",182.88,190.0,L,1991,2019,28,35,Winnipeg,Jets,WPG
8475236,54,550382,41,4,6,0,1,0,0,53,14.0,36050,203.7,R,20192020,Cody,Eakin,CAN,Winnipeg,C,1991-05-24 01:00:00,MB,"6' 0""",182.88,190.0,L,1991,2019,28,38,Vegas,Golden Knights,VGK
8475246,21,89734,4,0,0,0,0,0,0,4,6.0,3720,16.0,R,20192020,Kevin,Connauton,CAN,Edmonton,D,1990-02-23 00:00:00,AB,"6' 2""",187.96,205.0,L,1990,2019,29,27,Colorado,Avalanche,COL
8475254,30,33815,3,0,0,0,0,0,0,3,2.0,2071,8.0,R,20192020,Gabriel,Dumont,CAN,Ville Degelis,C,1990-10-06 01:00:00,QC,"5' 10""",177.8,190.0,R,1990,2019,29,37,Minnesota,Wild,MIN
8475268,52,35378,52,2,4,0,0,0,0,33,40.0,26841,172.79999999999993,R,20192020,Gabriel,Bourque,CAN,Rimouski,LW,1990-09-23 01:00:00,QC,"5' 10""",177.8,206.0,L,1990,2019,29,35,Winnipeg,Jets,WPG
8475279,8,1804019,69,9,12,0,0,0,0,130,128.0,95773,616.8000000000002,R,20192020,Ben,Chiarot,CAN,Hamilton,D,1991-05-09 01:00:00,ON,"6' 3""",190.5,219.0,L,1991,2019,28,1,Montreal,Canadiens,MTL
8475287,12,1426423,41,12,10,4,4,0,0,78,11.0,39008,370.4,R,20192020,Erik,Haula,FIN,Pori,LW,1991-03-23 00:00:00,,"6' 0""",182.88,193.0,L,1991,2019,28,26,Carolina,Hurricanes,CAR
8475287,13,62498,7,0,2,0,0,0,0,14,4.0,6584,44.80000000000001,R,20192020,Erik,Haula,FIN,Pori,LW,1991-03-23 00:00:00,,"6' 0""",182.88,193.0,L,1991,2019,28,33,Florida,Panthers,FLA
8475314,2,1862663,68,20,23,2,5,0,0,195,50.0,74649,819.4999999999999,R,20192020,Anders,Lee,USA,Edina,LW,1990-07-03 01:00:00,MN,"6' 3""",190.5,231.0,L,1990,2019,29,22,NY Islanders,Islanders,NYI
8475324,15,1674444,71,0,8,0,1,0,0,63,74.0,75606,283.69999999999993,R,20192020,Nick,Jensen,USA,St. Paul,D,1990-09-21 01:00:00,MN,"6' 0""",182.88,194.0,R,1990,2019,29,24,Washington,Capitals,WSH
8475343,15,1394518,59,7,8,0,0,3,0,55,28.0,38739,286.79999999999984,R,20192020,Nic,Dowd,USA,Huntsville,C,1990-05-27 01:00:00,AL,"6' 2""",187.96,197.0,R,1990,2019,29,24,Washington,Capitals,WSH
8475413,25,51052,29,3,3,0,0,0,0,29,12.0,19061,125.59999999999998,R,20192020,Justin,Dowling,CAN,Calgary,C,1990-10-01 01:00:00,AB,"5' 10""",177.8,185.0,L,1990,2019,29,15,Dallas,Stars,DAL
8475430,22,271818,9,1,0,0,0,0,0,8,6.0,5965,34.400000000000006,R,20192020,Brandon,Manning,CAN,Prince George,D,1990-06-04 01:00:00,BC,"6' 1""",185.42,205.0,L,1990,2019,29,25,Edmonton,Oilers,EDM
8475455,15,313390,13,0,0,0,0,0,0,15,13.0,15959,44.80000000000001,R,20192020,Brenden,Dillon,CAN,New Westminster,D,1990-11-13 00:00:00,BC,"6' 4""",193.04,225.0,L,1990,2019,29,24,Washington,Capitals,WSH
8475455,28,1014108,59,1,13,0,0,0,1,48,67.0,68532,301.9999999999999,R,20192020,Brenden,Dillon,CAN,New Westminster,D,1990-11-13 00:00:00,BC,"6' 4""",193.04,225.0,L,1990,2019,29,29,San Jose,Sharks,SJS
8475461,5,157299,17,0,2,0,0,0,0,8,5.0,6730,36.800000000000004,R,20192020,Andrew,Agozzino,CAN,Kleinburg,LW,1991-01-03 00:00:00,ON,"5' 10""",177.8,187.0,L,1991,2019,28,17,Pittsburgh,Penguins,PIT
8475461,24,107796,5,1,0,0,0,0,0,2,2.0,2979,18.4,R,20192020,Andrew,Agozzino,CAN,Kleinburg,LW,1991-01-03 00:00:00,ON,"5' 10""",177.8,187.0,L,1991,2019,28,32,Anaheim,Ducks,ANA
8475462,15,1530377,65,2,15,0,0,0,0,91,79.0,65182,416.0,R,20192020,Radko,Gudas,CZE,Prague,D,1990-06-05 01:00:00,,"6' 0""",182.88,204.0,R,1990,2019,29,24,Washington,Capitals,WSH
8475625,18,880145,27,0,2,0,0,0,0,40,30.0,19141,128.0,R,20192020,Matt,Irwin,CAN,Victoria,D,1987-11-29 00:00:00,BC,"6' 1""",185.42,207.0,L,1987,2019,32,34,Nashville,Predators,NSH
8475625,24,193767,9,0,1,0,0,0,0,18,24.0,12119,75.2,R,20192020,Matt,Irwin,CAN,Victoria,D,1987-11-29 00:00:00,BC,"6' 1""",185.42,207.0,L,1987,2019,32,32,Anaheim,Ducks,ANA
8475690,23,1275632,69,2,18,0,1,0,1,45,159.0,80860,496.9000000000001,R,20192020,Christopher,Tanev,CAN,Toronto,D,1989-12-20 00:00:00,ON,"6' 2""",187.96,195.0,R,1989,2019,30,20,Vancouver,Canucks,VAN
8475692,30,705487,65,15,22,3,4,0,0,96,36.0,62164,570.6999999999999,R,20192020,Mats,Zuccarello,NOR,Oslo,RW,1987-09-01 01:00:00,,"5' 8""",172.72,179.0,L,1987,2019,32,37,Minnesota,Wild,MIN
8475714,18,2078560,64,15,19,2,7,2,0,136,27.0,61191,601.2999999999998,R,20192020,Calle,Jarnkrok,SWE,Gävle,C,1991-09-25 01:00:00,,"5' 11""",180.34,186.0,R,1991,2019,28,34,Nashville,Predators,NSH
8475716,10,808213,26,1,3,0,0,0,0,28,43.0,23699,149.6,R,20192020,Martin,Marincin,SVK,Kosice,D,1992-02-18 00:00:00,,"6' 4""",193.04,210.0,L,1992,2019,27,5,Toronto,Maple Leafs,TOR
8475718,10,2121523,68,2,16,0,0,0,0,89,83.0,75517,427.20000000000005,R,20192020,Justin,Holl,USA,Tonka Bay,D,1992-01-30 00:00:00,MN,"6' 3""",190.5,205.0,R,1992,2019,27,5,Toronto,Maple Leafs,TOR
8475722,30,492993,45,14,15,5,4,0,0,75,20.0,42916,444.50000000000006,R,20192020,Jason,Zucker,USA,Newport Beach,LW,1992-01-16 00:00:00,CA,"5' 11""",180.34,187.0,L,1992,2019,27,37,Minnesota,Wild,MIN
8475722,5,146287,15,6,6,2,1,0,0,36,3.0,15898,183.9,R,20192020,Jason,Zucker,USA,Newport Beach,LW,1992-01-16 00:00:00,CA,"5' 11""",180.34,187.0,L,1992,2019,27,17,Pittsburgh,Penguins,PIT
8475726,23,180190,10,6,4,1,2,0,0,38,2.0,10945,169.5,R,20192020,Tyler,Toffoli,CAN,Scarborough,C,1992-04-24 01:00:00,ON,"6' 0""",182.88,201.0,R,1992,2019,27,20,Vancouver,Canucks,VAN
8475726,26,699907,58,18,16,4,3,0,0,165,14.0,57726,633.9000000000001,R,20192020,Tyler,Toffoli,CAN,Scarborough,C,1992-04-24 01:00:00,ON,"6' 0""",182.88,201.0,R,1992,2019,27,14,Los Angeles,Kings,LAK
8475728,7,1224048,62,6,12,0,0,0,0,60,31.0,55424,313.59999999999997,R,20192020,Johan,Larsson,SWE,Lau,C,1992-07-25 01:00:00,,"5' 11""",180.34,198.0,L,1992,2019,27,19,Buffalo,Sabres,BUF
8475730,25,44003,20,2,3,0,0,0,0,37,24.0,20994,145.6,R,20192020,Stephen,Johns,USA,Ellwood City,D,1992-04-18 01:00:00,PA,"6' 4""",193.04,221.0,R,1992,2019,27,15,Dallas,Stars,DAL
8475735,3,1317330,53,5,4,0,0,1,1,40,24.0,30416,198.39999999999984,R,20192020,Greg,McKegg,CAN,St. Thomas,C,1992-06-17 01:00:00,ON,"6' 0""",182.88,191.0,L,1992,2019,27,10,NY Rangers,Rangers,NYR
8475738,8,1285211,49,8,7,2,3,0,0,86,21.0,40023,325.7000000000001,R,20192020,Jordan,Weal,CAN,North Vancouver,C,1992-04-15 01:00:00,BC,"5' 10""",177.8,179.0,R,1992,2019,27,1,Montreal,Canadiens,MTL
8475744,15,1555862,66,20,33,7,6,0,0,134,16.0,70328,750.5,R,20192020,Evgeny,Kuznetsov,RUS,Chelyabinsk,C,1992-05-19 01:00:00,,"6' 2""",187.96,204.0,L,1992,2019,27,24,Washington,Capitals,WSH
8475745,6,422620,73,16,21,1,4,2,0,150,35.0,74085,662.5000000000002,R,20192020,Charlie,Coyle,USA,E. Weymouth,C,1992-03-02 00:00:00,MA,"6' 3""",190.5,221.0,R,1992,2019,27,6,Boston,Bruins,BOS
8475747,17,1833641,64,1,8,0,0,0,1,89,92.0,84626,367.59999999999997,R,20192020,Patrik,Nemeth,SWE,Stockholm,D,1992-02-08 00:00:00,,"6' 3""",190.5,219.0,L,1992,2019,27,12,Detroit,Red Wings,DET
8475748,7,19620,1,0,0,0,0,0,0,0,0.0,86,0.0,R,20192020,Dalton,Smith,CAN,Markham,LW,1992-06-30 01:00:00,ON,"6' 2""",187.96,206.0,L,1992,2019,27,19,Buffalo,Sabres,BUF
8475750,54,653989,49,2,5,0,0,0,1,37,71.0,53373,238.79999999999998,R,20192020,Jon,Merrill,USA,Oklahoma City,D,1992-02-03 00:00:00,OK,"6' 3""",190.5,205.0,L,1992,2019,27,38,Vegas,Golden Knights,VGK
8475752,4,297460,66,9,12,0,0,0,0,80,43.0,47983,400.8000000000001,R,20192020,Tyler,Pitlick,USA,Minneapolis,C,1991-11-01 00:00:00,MN,"6' 2""",187.96,200.0,R,1991,2019,28,16,Philadelphia,Flyers,PHI
8475753,19,2607049,72,5,11,1,2,0,1,150,80.0,88907,519.4999999999999,R,20192020,Justin,Faulk,USA,South St.Paul,D,1992-03-20 00:00:00,MN,"6' 0""",182.88,215.0,R,1992,2019,27,18,St Louis,Blues,STL
8475754,2,1862642,68,26,28,4,3,0,0,175,44.0,76948,889.9000000000001,R,20192020,Brock,Nelson,USA,Warroad,C,1991-10-15 01:00:00,MN,"6' 3""",190.5,212.0,L,1991,2019,28,22,NY Islanders,Islanders,NYI
8475760,5,126018,13,1,1,0,0,0,0,18,7.0,9542,60.00000000000001,R,20192020,Nick,Bjugstad,USA,Minneapolis,C,1992-07-17 01:00:00,MN,"6' 6""",198.12,218.0,R,1992,2019,27,17,Pittsburgh,Penguins,PIT
8475762,20,266398,7,0,0,0,0,0,0,7,13.0,7449,32.00000000000001,R,20192020,Derek,Forbort,USA,Duluth,D,1992-03-04 00:00:00,MN,"6' 4""",193.04,215.0,L,1992,2019,27,21,Calgary,Flames,CGY
8475762,26,152115,13,0,1,0,0,0,0,15,17.0,13926,59.2,R,20192020,Derek,Forbort,USA,Duluth,D,1992-03-04 00:00:00,MN,"6' 4""",193.04,215.0,L,1992,2019,27,14,Los Angeles,Kings,LAK
8475763,4,322818,72,23,22,4,3,4,0,182,24.0,76572,793.1000000000001,R,20192020,Kevin,Hayes,USA,Dorchester,C,1992-05-08 01:00:00,MA,"6' 5""",195.58,217.0,L,1992,2019,27,16,Philadelphia,Flyers,PHI
8475764,24,1231888,59,9,20,2,6,0,0,117,58.0,77842,552.0000000000001,R,20192020,Cam,Fowler,USA,Windsor,D,1991-12-05 00:00:00,ON,"6' 1""",185.42,215.0,L,1991,2019,28,32,Anaheim,Ducks,ANA
8475765,19,431229,12,3,7,1,2,0,0,31,8.0,11583,155.90000000000003,R,20192020,Vladimir,Tarasenko,RUS,Yaroslavl,RW,1991-12-13 00:00:00,,"6' 0""",182.88,225.0,L,1991,2019,28,18,St Louis,Blues,STL
8475766,18,1722500,53,6,8,0,0,0,2,50,48.0,36952,296.8,R,20192020,Austin,Watson,USA,Ann Arbor,LW,1992-01-13 00:00:00,MI,"6' 4""",193.04,204.0,R,1992,2019,27,34,Nashville,Predators,NSH
8475768,19,2679049,74,22,35,9,11,0,0,164,30.0,80466,864.3999999999999,R,20192020,Jaden,Schwartz,CAN,Wilcox,LW,1992-06-25 01:00:00,SK,"5' 10""",177.8,190.0,L,1992,2019,27,18,St Louis,Blues,STL
8475772,22,1972411,66,8,7,0,0,1,1,70,33.0,50660,320.79999999999995,R,20192020,Riley,Sheahan,CAN,St. Catharines,C,1991-12-07 00:00:00,ON,"6' 3""",190.5,214.0,L,1991,2019,28,25,Edmonton,Oilers,EDM
8475780,6,405006,70,8,4,0,0,1,0,84,33.0,51875,317.2000000000001,R,20192020,Chris,Wagner,USA,Walpole,RW,1991-05-27 01:00:00,MA,"6' 0""",182.88,198.0,R,1991,2019,28,6,Boston,Bruins,BOS
8475784,7,1166367,59,14,9,0,3,0,0,183,11.0,58354,551.9000000000003,R,20192020,Jeff,Skinner,CAN,Toronto,LW,1992-05-16 01:00:00,ON,"5' 11""",180.34,200.0,L,1992,2019,27,19,Buffalo,Sabres,BUF
8475786,10,1593993,51,21,16,3,3,1,0,106,23.0,58434,591.4000000000002,R,20192020,Zach,Hyman,CAN,Toronto,C,1992-06-09 01:00:00,ON,"6' 1""",185.42,213.0,R,1992,2019,27,5,Toronto,Maple Leafs,TOR
8475790,5,67487,7,0,0,0,0,0,0,2,2.0,6362,6.4,R,20192020,Erik,Gudbranson,CAN,Ottawa,D,1992-01-07 00:00:00,ON,"6' 5""",195.58,220.0,R,1992,2019,27,17,Pittsburgh,Penguins,PIT
8475790,24,916319,44,4,5,0,0,0,1,76,56.0,52892,301.1999999999999,R,20192020,Erik,Gudbranson,CAN,Ottawa,D,1992-01-07 00:00:00,ON,"6' 5""",195.58,220.0,R,1992,2019,27,32,Anaheim,Ducks,ANA
8475791,53,1363241,35,10,17,2,4,0,0,123,20.0,40240,487.80000000000007,R,20192020,Taylor,Hall,CAN,Calgary,LW,1991-11-14 00:00:00,AB,"6' 1""",185.42,205.0,L,1991,2019,28,28,Arizona,Coyotes,ARI
8475791,1,1020774,30,6,19,2,10,0,0,109,9.0,34538,418.79999999999995,R,20192020,Taylor,Hall,CAN,Calgary,LW,1991-11-14 00:00:00,AB,"6' 1""",185.42,205.0,L,1991,2019,28,23,New Jersey,Devils,NJD
8475792,13,578303,69,19,14,4,2,0,0,117,17.0,60006,557.4000000000003,R,20192020,Brett,Connolly,CAN,Campbell River,RW,1992-05-02 01:00:00,BC,"6' 3""",190.5,195.0,R,1992,2019,27,33,Florida,Panthers,FLA
8475793,18,2206210,68,14,22,3,6,1,0,101,34.0,69585,566.5000000000002,R,20192020,Ryan,Johansen,CAN,Vancouver,C,1992-07-31 01:00:00,BC,"6' 3""",190.5,218.0,R,1992,2019,27,34,Nashville,Predators,NSH
8475794,25,136630,71,17,33,3,12,0,0,250,32.0,81352,926.7000000000002,R,20192020,Tyler,Seguin,CAN,Brampton,C,1992-01-31 00:00:00,ON,"6' 1""",185.42,201.0,R,1992,2019,27,15,Dallas,Stars,DAL
8475795,17,461753,16,0,0,0,0,0,0,14,12.0,14227,41.60000000000001,R,20192020,Dylan,McIlrath,CAN,Winnipeg,D,1992-04-20 01:00:00,MB,"6' 5""",195.58,236.0,R,1992,2019,27,12,Detroit,Red Wings,DET
8475796,13,489101,58,9,9,0,0,0,0,64,38.0,44375,343.2,R,20192020,Mark,Pysyk,CAN,Sherwood Park,D,1992-01-11 00:00:00,AB,"6' 1""",185.42,200.0,R,1992,2019,27,33,Florida,Panthers,FLA
8475797,18,901322,28,1,4,0,0,0,1,20,36.0,27911,135.6,R,20192020,Jarred,Tinordi,USA,Burnsville,D,1992-02-20 00:00:00,MN,"6' 6""",198.12,230.0,L,1992,2019,27,34,Nashville,Predators,NSH
8475798,18,2042961,63,17,13,4,2,1,0,130,55.0,67293,609.0000000000001,R,20192020,Mikael,Granlund,FIN,Oulu,RW,1992-02-26 00:00:00,,"5' 10""",177.8,185.0,L,1992,2019,27,34,Nashville,Predators,NSH
8475799,12,2340095,67,11,18,4,7,0,0,115,19.0,59567,495.90000000000003,R,20192020,Nino,Niederreiter,CHE,Chur,RW,1992-09-08 01:00:00,,"6' 2""",187.96,216.0,L,1992,2019,27,26,Carolina,Hurricanes,CAR
8475807,6,299117,51,4,4,0,0,0,0,51,33.0,36610,214.3999999999999,R,20192020,Joakim,Nordstrom,SWE,Stockholm,LW,1992-02-25 00:00:00,,"6' 1""",185.42,189.0,L,1992,2019,27,6,Boston,Bruins,BOS
8475808,53,77167,2,0,0,0,0,0,0,2,2.0,1201,6.4,R,20192020,Michael,Chaput,CAN,Ile Bizard,C,1992-04-09 01:00:00,QC,"6' 2""",187.96,204.0,L,1992,2019,27,28,Arizona,Coyotes,ARI
8475810,5,527665,55,27,29,8,9,1,1,151,35.0,65225,866.1,R,20192020,Bryan,Rust,USA,Pontiac,RW,1992-05-11 01:00:00,MI,"5' 11""",180.34,192.0,R,1992,2019,27,17,Pittsburgh,Penguins,PIT
8475820,21,1514658,68,18,18,4,2,0,0,116,39.0,65614,611.0000000000002,R,20192020,Joonas,Donskoi,FIN,Raahe,RW,1992-04-13 01:00:00,,"6' 0""",182.88,190.0,R,1992,2019,27,27,Colorado,Avalanche,COL
8475825,24,107577,5,1,0,0,0,0,0,4,7.0,5436,29.6,R,20192020,Jani,Hakanpaa,FIN,Kirkkonummi,D,1992-03-31 01:00:00,,"6' 5""",195.58,218.0,R,1992,2019,27,32,Anaheim,Ducks,ANA
8475832,2,766273,28,3,3,0,0,0,1,28,22.0,18982,141.99999999999997,R,20192020,Tom,Kuhnhackl,DEU,Landshut,RW,1992-01-21 00:00:00,,"6' 2""",187.96,196.0,L,1992,2019,27,22,NY Islanders,Islanders,NYI
8475834,28,1138631,66,7,11,0,0,1,0,78,18.0,54824,327.6,R,20192020,Marcus,Sorensen,SWE,Sodertalje,LW,1992-04-07 01:00:00,,"5' 11""",180.34,175.0,L,1992,2019,27,29,San Jose,Sharks,SJS
8475841,28,655014,38,1,4,0,1,0,0,44,30.0,29646,162.90000000000003,R,20192020,Tim,Heed,SWE,Gothenburg,D,1991-01-27 00:00:00,,"6' 0""",182.88,185.0,R,1991,2019,28,29,San Jose,Sharks,SJS
8475842,24,186031,9,1,1,0,0,1,0,16,8.0,7434,60.40000000000001,R,20192020,Sam,Carrick,CAN,Markham,C,1992-02-04 00:00:00,ON,"6' 0""",182.88,205.0,R,1992,2019,27,32,Anaheim,Ducks,ANA
8475848,8,1545495,59,22,21,1,4,0,0,226,29.0,59863,842.4999999999997,R,20192020,Brendan,Gallagher,CAN,Edmonton,RW,1992-05-06 01:00:00,AB,"5' 9""",175.26,181.0,R,1992,2019,27,1,Montreal,Canadiens,MTL
8475855,3,1715918,69,12,17,0,0,2,0,84,53.0,68753,503.1999999999998,R,20192020,Jesper,Fast,SWE,Nassjo,RW,1991-12-02 00:00:00,,"6' 0""",182.88,191.0,R,1991,2019,28,10,NY Rangers,Rangers,NYR
8475857,10,93000,3,0,0,0,0,0,0,2,3.0,1996,8.0,R,20192020,Kevin,Gravel,USA,Kingsford,D,1992-03-06 00:00:00,MI,"6' 4""",193.04,212.0,L,1992,2019,27,5,Toronto,Maple Leafs,TOR
8475868,52,29789,51,0,8,0,0,0,1,54,50.0,46393,232.39999999999998,R,20192020,Anthony,Bitetto,USA,Island Park,D,1990-07-15 01:00:00,NY,"6' 1""",185.42,210.0,L,1990,2019,29,35,Winnipeg,Jets,WPG
8475869,20,261770,7,0,0,0,0,0,0,13,15.0,5153,44.800000000000004,R,20192020,Brandon,Davidson,CAN,Taber,D,1991-08-21 01:00:00,AB,"6' 2""",187.96,208.0,L,1991,2019,28,21,Calgary,Flames,CGY
8475869,28,87758,5,0,0,0,0,0,0,4,5.0,3829,14.4,R,20192020,Brandon,Davidson,CAN,Taber,D,1991-08-21 01:00:00,AB,"6' 2""",187.96,208.0,L,1991,2019,28,29,San Jose,Sharks,SJS
8475902,5,79321,8,0,0,0,0,0,0,11,10.0,7063,33.6,R,20192020,Zach,Trotman,USA,Carmel,D,1990-08-26 01:00:00,IN,"6' 3""",190.5,217.0,R,1990,2019,29,17,Pittsburgh,Penguins,PIT
8475906,25,115510,60,6,27,2,15,0,0,124,73.0,80084,611.6999999999999,R,20192020,John,Klingberg,SWE,Gothenburg,D,1992-08-14 01:00:00,,"6' 2""",187.96,177.0,R,1992,2019,27,15,Dallas,Stars,DAL
8475907,23,261143,14,1,4,0,0,0,0,15,2.0,8228,71.2,R,20192020,Micheal,Ferland,CAN,Swan River,LW,1992-04-20 01:00:00,MB,"6' 2""",187.96,208.0,L,1992,2019,27,20,Vancouver,Canucks,VAN
8475913,54,908774,68,23,45,6,12,0,1,174,54.0,79003,1011.8000000000002,R,20192020,Mark,Stone,CAN,Winnipeg,RW,1992-05-13 01:00:00,MB,"6' 4""",193.04,219.0,R,1992,2019,27,38,Vegas,Golden Knights,VGK
8475958,15,47168,2,0,0,0,0,0,0,1,0.0,973,1.6,R,20192020,Michael,Sgarbossa,CAN,Campbellville,C,1992-07-25 01:00:00,ON,"6' 0""",182.88,186.0,L,1992,2019,27,24,Washington,Capitals,WSH
8476043,1,101032,3,0,1,0,0,0,0,4,0.0,1463,14.4,R,20192020,Ben,Street,CAN,Coquitlam,C,1987-02-13 00:00:00,BC,"5' 11""",180.34,200.0,L,1987,2019,32,23,New Jersey,Devils,NJD
8476166,25,45102,27,2,7,0,0,0,0,40,19.0,22278,174.39999999999998,R,20192020,Taylor,Fedun,CAN,Edmonton,D,1988-06-04 01:00:00,AB,"6' 1""",185.42,201.0,R,1988,2019,31,15,Dallas,Stars,DAL
8476195,14,28747,4,0,1,0,0,0,0,5,1.0,2661,17.6,R,20192020,Cory,Conacher,CAN,Burlington,C,1989-12-14 00:00:00,ON,"5' 8""",172.72,180.0,L,1989,2019,30,31,Tampa Bay,Lightning,TBL
8476207,12,526400,15,0,0,0,0,0,0,9,9.0,8784,28.800000000000008,R,20192020,Brian,Gibbons,USA,Braintree,LW,1988-02-26 00:00:00,MA,"5' 8""",172.72,175.0,L,1988,2019,31,26,Carolina,Hurricanes,CAR
8476278,18,875227,27,3,7,0,0,0,0,31,23.0,17746,178.39999999999998,R,20192020,Colin,Blackwell,USA,Lawrence,C,1993-03-28 00:00:00,MA,"5' 9""",175.26,190.0,R,1993,2019,26,34,Nashville,Predators,NSH
8476285,8,132635,5,0,0,0,0,0,0,4,1.0,2729,8.0,R,20192020,Matthew,Peca,CAN,Petawawa,C,1993-04-27 01:00:00,ON,"5' 8""",172.72,178.0,L,1993,2019,26,1,Montreal,Canadiens,MTL
8476285,9,146128,9,0,2,0,0,0,0,3,3.0,6043,25.6,R,20192020,Matthew,Peca,CAN,Petawawa,C,1993-04-27 01:00:00,ON,"5' 8""",172.72,178.0,L,1993,2019,26,30,Ottawa,Senators,OTT
